20:48:12 INFO  manager.ApplicationManager - All tests start in ChromeBrowser
20:48:40 INFO  tests.TestsBase - Name of test --->loginSuccessDataProvider
20:48:40 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:40 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:40 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:40 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:40 INFO  tests.TestsBase - Test starts with 'email':noa@gmail.com & 'password': Nnoa12345$
20:48:40 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:40 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:41 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:41 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:41 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:41 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:42 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:42 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:42 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:42 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:42 INFO  tests.TestsBase - Name of test --->loginSuccessDataProvider
20:48:42 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:42 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:42 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:42 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:42 INFO  tests.TestsBase - Test starts with 'email':noa@gmail.com & 'password': Nnoa12345$
20:48:42 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:42 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:42 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:42 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:43 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:43 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:43 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:43 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:44 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:44 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:44 INFO  tests.TestsBase - Name of test --->loginSuccessDataProviderCSV
20:48:44 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:44 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:44 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:44 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:44 INFO  tests.TestsBase - Test starts with 'email':noa@gmail.com & 'password': Nnoa12345$
20:48:44 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:44 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:44 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:44 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:45 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:45 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:45 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:45 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:45 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:46 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:46 INFO  tests.TestsBase - Name of test --->loginSuccessDataProviderCSV
20:48:46 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:46 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:46 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:46 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:46 INFO  tests.TestsBase - Test starts with 'email':noa@gmail.com & 'password': Nnoa12345$
20:48:46 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:46 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:46 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:46 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:47 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:47 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:47 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:47 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:48 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:48 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:48 INFO  tests.TestsBase - Name of test --->loginSuccessDataProviderCSV
20:48:48 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:48 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:48 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:48 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:48 INFO  tests.TestsBase - Test starts with 'email':noa@gmail.com & 'password': Nnoa12345$
20:48:48 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:48 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:48 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:48 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:49 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:49 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:49 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:49 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:49 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:50 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:50 INFO  tests.TestsBase - Name of test --->loginSuccessModel
20:48:50 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:50 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:50 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:50 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:50 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:50 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:50 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:50 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:51 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:51 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:51 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:51 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:51 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:52 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:52 INFO  tests.TestsBase - Name of test --->loginSuccessModelDataProvider
20:48:52 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:52 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:52 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:52 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:52 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:52 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:52 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:52 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:53 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:53 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:53 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:53 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:53 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:53 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:53 INFO  tests.TestsBase - Name of test --->loginSuccessModelDataProvider
20:48:53 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:53 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:53 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:53 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:54 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:54 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:54 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:54 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:54 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:54 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:55 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
20:48:55 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
20:48:55 INFO  manager.MyListener - Start find element ---> By.cssSelector: button
20:48:56 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button was found
20:48:56 INFO  tests.TestsBase - Name of test --->registrationSuccess
20:48:56 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:56 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:56 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:56 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:56 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:56 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:56 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:56 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:57 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:57 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:57 INFO  manager.MyListener - Start find element ---> By.cssSelector: button:last-child
20:48:57 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button:last-child was found
20:48:57 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
20:48:58 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
20:48:58 INFO  tests.TestsBase - Name of test --->registrationSuccessModel
20:48:58 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:58 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:58 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:48:58 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:48:58 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
20:48:58 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
20:48:58 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
20:48:58 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
20:48:59 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
20:48:59 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
20:48:59 INFO  manager.MyListener - Start find element ---> By.cssSelector: button:last-child
20:48:59 INFO  manager.MyListener - Element with locator ---> By.cssSelector: button:last-child was found
20:48:59 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
20:48:59 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
20:49:00 INFO  tests.TestsBase - Name of test --->removeAllContactTest
20:49:00 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:49:00 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:49:00 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
20:49:05 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
20:49:05 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
20:49:05 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
20:49:05 INFO  manager.MyListener - Start find element ---> By.xpath: (//input[@placeholder='Name'])
20:49:05 INFO  manager.MyListener - Element with locator ---> By.xpath: (//input[@placeholder='Name']) was found
20:49:05 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Last Name']
20:49:05 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Last Name'] was found
20:49:06 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Phone']
20:49:06 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Phone'] was found
20:49:06 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='email']
20:49:07 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='email'] was found
20:49:07 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Address']
20:49:07 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Address'] was found
20:49:08 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='description']
20:49:08 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='description'] was found
20:49:08 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.='Save']
20:49:08 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.='Save'] was found
20:49:10 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
20:49:10 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
20:49:10 INFO  manager.MyListener - Start find element ---> By.xpath: (//input[@placeholder='Name'])
20:49:10 INFO  manager.MyListener - Element with locator ---> By.xpath: (//input[@placeholder='Name']) was found
20:49:11 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Last Name']
20:49:11 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Last Name'] was found
20:49:11 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Phone']
20:49:11 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Phone'] was found
20:49:12 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='email']
20:49:12 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='email'] was found
20:49:12 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Address']
20:49:12 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Address'] was found
20:49:13 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='description']
20:49:13 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='description'] was found
20:49:13 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.='Save']
20:49:13 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.='Save'] was found
20:49:16 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
20:49:16 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
20:49:16 INFO  manager.MyListener - Start find element ---> By.xpath: (//input[@placeholder='Name'])
20:49:16 INFO  manager.MyListener - Element with locator ---> By.xpath: (//input[@placeholder='Name']) was found
20:49:16 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Last Name']
20:49:16 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Last Name'] was found
20:49:17 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Phone']
20:49:17 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Phone'] was found
20:49:17 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='email']
20:49:17 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='email'] was found
20:49:18 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Address']
20:49:18 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Address'] was found
20:49:18 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='description']
20:49:18 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='description'] was found
20:49:19 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.='Save']
20:49:19 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.='Save'] was found
20:49:21 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
20:49:26 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
20:49:26 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
20:49:31 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
20:49:31 INFO  tests.TestsBase - Name of test --->removeContactsCount
20:49:31 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
20:49:31 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
20:49:31 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
20:49:36 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
20:49:36 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
20:49:36 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
20:49:36 INFO  manager.MyListener - Start find element ---> By.xpath: (//input[@placeholder='Name'])
20:49:36 INFO  manager.MyListener - Element with locator ---> By.xpath: (//input[@placeholder='Name']) was found
20:49:37 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Last Name']
20:49:37 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Last Name'] was found
20:49:37 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Phone']
20:49:37 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Phone'] was found
20:49:38 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='email']
20:49:38 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='email'] was found
20:49:38 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Address']
20:49:38 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Address'] was found
20:49:39 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='description']
20:49:39 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='description'] was found
20:49:39 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.='Save']
20:49:39 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.='Save'] was found
20:49:41 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
20:49:41 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
20:49:41 INFO  manager.MyListener - Start find element ---> By.xpath: (//input[@placeholder='Name'])
20:49:41 INFO  manager.MyListener - Element with locator ---> By.xpath: (//input[@placeholder='Name']) was found
20:49:42 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Last Name']
